,rating,review_text
6655,2,"Ótima qualidade chegou antes do prazo esperado , super recomendo ."
62,2,"Produto cumpre o que fala, único porém é que a internet cai um pouco a velocidade"
260,0,"Palhaçada vou guardar todos esses e-mails, para processar a americanas pela enganação, avaliar um produto sequer eu recebi, falta de respeito com cliente, até hoje espero uma posição do meu produto, aliás já estou pagando a fatura sem ter o produto, bando de irresponsável que fazem tudo ao contrário que prometem, vou no PROCON e processar americanas por danos, era presente de aniversário!"
8383,4,"Ótimo produto, recomendo, chegou no prazo o vendedor atende correta,ente. Sem problemas."
698,4,"Excelente fragmentadora de papel.  Respeitando o limite de 14 páginas, ela aguenta o tranco, picotando muito papel."
6876,4,"Um ótimo produto, chegou em 7 dias aqui na minha residência. Já veio carregada! Um excelente produto! Na loja está 200 reais, aqui no site comprei de 106 reais incluído o frete, parabéns lojas Americanas, sempre no topo!"
3583,0,", o pedido foi cancelado a um mês e até agora nada."
9770,2,"O produto chegou antes do prazo. Estava marcado para chegar até o dia 12/01/2018 e chegou dia 08/01/2018, fiquei contente pois chegou quatro dias depois de minha compra, agora é só tomar e esperar os resultados."
1213,4,Excelente compra! Produto de ótima qualidade e loja com ótimo atendimento e serviço! Mariana
8624,3,"Ótimo produto, funciona super bem, podem comprar sem medo!"
9095,4,"o note é lindo, o tamanho é ideal, gostei muito. chegou super rapido, comprei na quarta e sabado de manha ja estava com ele. o processador dele é rapido, não trava, atende o que promete, é um bom investimento."
77,0,O produto é completamente diferente da descrição e da foto. Não recomendo.
7580,4,Só é caro...de resto...MARAVILHOSO  Super recomendo
8251,0,Recebi um e-mail pedindo para eu  avaliar este produ to mas  não posso avaliar este produto pq ainda estou aguardando a entrega. Aconteceu algo errado ??
1657,4,"Muito bom custo beneficio, estava apreensiva de comprar o similar, mas me surpreendi, ótima qualidade, muito bom mesmo. :) Comprarei outras vezes..."
2193,0,Não compre se for dá Up2games ela rouba seu dinheiro ! É vergonhoso como a americanas tem parceria com esse lixo de loja !
904,3,Aparelho de desempenho muito bom.. unico problema é que aquece demais !!
4184,4,"Sempre fui muito bem atendido, para min foi o suficiente."
3417,3,"Atendeu minhas expectativas, bonito, leve, com memória de sobra"
70,4,"Água gelada à disposição: a turma bebe mais água e isso é ótimo. Aparelho silencioso e bonito, com espaço para acomodar uma jarra. Pode parecer pouca a diferença entre pegar água da geladeira ou do filtro, mas, considerando que na geladeira há outras opções e o bom é beber água, a prática mostrou que vale a pena essa facilidade, e a saúde agradece..."
7622,2,"Bonito, barato entrega dentro do prazo. Moderno recomendo contratar um montador, porque sozinho é complicado, muitas peças."
363,3,"O produto vem uma ótima quantidade,dura por um bom tempo e faz o que promete."
6565,0,"Pouca opção dentro da caixa. Pelo valor, deveria ser melhor elaborado."
328,4,"Ele e muito bom ,bom, bom , bom , bom. BOM BOM BOM Tao bom ,que fica ruim."
2669,0,Produto com defeito deu muito trabalho p mim consegui mandado de volta e até hj nada de me enviar um novo produto deveria ser testado antes do envio eu compro pela internet por falta de tempo e nao tenho tempo de ficar indo ao correio enviar mercadoria de volta ainda tive gasto de colocar o produto em caixa dos correios péssimo atendimento
3698,3,"Produto chegou no prazo informado, e pesa corretamente."
8890,4,"O panetone é gostoso, bem úmido e com bastante fritas. É uma delícia."
4877,2,"produto bom,bonito,leve,fácil de manusear,câmera boa.Enfim recomendo. ."
3598,2,"Os produtos da Samsung normalmente são muito bons!  O único aspecto que achei negativo nessa TV é a localização das entradas para o cabo HDMI, fica na parte de trás e não tem nenhuma na lateral. Isso é muito ruim na prática, principalmente quando a TV é colocada em suporte."
4391,1,"O produto ainda não chegou. A entrega estava prevista para o dia 28/12, mas até hoje, dia 04/01, não sei nem qual é o cheiro do perfume."
7394,2,"Está funcionando perfeitamente, é só baixar jogos e se divertir...."
2307,2,"cumpre com o que promete............ Muito bom, lindo de bom, bom é lindo"
5991,3,"Recebi a boneca e recomendo, muito bonita. Minha irmã adorou."
6042,4,Muito bom recomendo fantasia de material muito bom.
2635,0,INSATISFEITO COM O J7 PRIME QUE ESTA APRESENTANDO PROBLEMA NA TELA TOUCH NÃO ESTÁ FUNCIONANDO DEVIDAMENTE. PRECISO TROCAR ESSE PRODUTO.
3895,3,"Gostei do produto é muito bonito, bem colorido, meu sobrinho adorou, a entrega também foi  muito rápida, porém tenho uma crítica: as varetas da barraca poderiam ser diferente, ou mesmo um outro material que desse melhor sustentação, porque elas viram e entortam com facilidade, fora isso, ok."
1427,3,"Ótimo produto, material bom, ótima qualidade.!!!!!!!!"
6,4,"produto mto bom, com essa garrafinha vc pode até servir água pro megazord. To pensando em vender minha tv pra comprar 1 garrafa dessa. RECOMENDO"
8822,3,"É  mais bonito do que na foto. Ótimo produto. Está funcionando muito bem e sua pulseira é  muito confortável e adequada. Chegou bem antes do previsto. Parabéns, Americanas."
3500,0,"COMPREI COM ESTE PARCEIRO DAS AMERICANAS, TRICAE QUE FOI O PARCEIRO A REALIZAR A VENDA, CHEGOU FORA DO PRAZO,FALTANDO A REDE DE PROTEÇÃO, E A EMPRESA NÃO TEM PRESA EM RESOLVER A SITUAÇÃO."
2613,4,"Ganhei em uma rifa de carros esportivos e coloquei no meu Chevelho, falta pouco levantar voo! RECOMENDO!"
8068,4,Atendimento excelente  vendedores com resposta  imediatas
7336,4,"òtima qualidade, é o segundo fogão da mesma marca que compro."
5354,0,"Produto bem embalado e chegou antes do prazo, totalmente satisfeita com esse produto da Samsung"
9723,3,Muito bom msm Obrigado não tem comparação com outras  marcas.
3415,0,"Não entregaram o prazo, até hoje não recebi o produto ainda."
8945,4,"Ótimo produto, consigo carregar duas vezes o moto z2. Recomendo!"
4589,4,"esse patê serve em várias ocasiões: quando o animal apresenta fastio para comer, basta misturar um pouco desse patê no alimento seco, estimulando o apetite. também serve como 'embalagem' para comprimidos, cápsulas e outros tipos de medicamentos que precisam ser administrados por via oral... basta envolver o comprimido (por exemplo) numa bolinha de a/d e oferecer ao animal ."
4997,1,não funcionou de geito nenhum .. minha filha ficou frustrada
4118,1,"Tv trava ao ponto de ter de desligar na tomada para destravar, aplicativos param de fuuncionar ai tem de reiniciar a tv, wifi para de funcionar e tem de ser logado novamente, navegador ruim, foram muitas as minhas decepções com a marca, estou com quase um ano com a tv e não recomendo."
6842,0,"Produto não foi entregue, mais de um mês de espera ."
172,4,"O aparelho é potente, e sua diversidade de ferramentas torna o produto muito completo."
6519,1,Infelizmente os fios de cabelo caem demais... Como pode um produto feito lara brincar com cabelos deixar os fios se desprenderem?
5912,2,"Leitura interessante, agradável e curiosa onde o destino de todo o Império Final está envolto nas brumas, e apenas uma força sobrenatural será capaz de desvendar os mistérios que assolam seus habitantes."
5477,4,"Chegou super rápido , e em ótimo estado, embalagem perfeita .muito obrigada!!"
6474,4,"Adorei os travesseiros, muito macio. Não senti nada de cheiro ruim. Perfeito eu indico para todos."
9678,0,Não recebi ainda.  Entregá está perdida nos Correios
6335,3,"O prazo de entrega foi ótimo, chegou muito rápido e antes do prazo informado, o produto é super leve, tem um designer lindo, esquenta muito, a potencia é ideal para usar em casa mesmo, muito pratico mesmo. Eu recomendo com certeza."
4095,1,Muito grande e muito pesado. Dei de presente ao meu marido. Queria trocar mas ele não aceitou.
5118,4,"Produto de qualidade, muito bem impresso, ótimo custo benefício. Quanto à entrega, sensacional, chegou muuuuuito antes do esperado. 3 dias, sendo que o mínimo eram 16. Parabéns!"
9534,1,ele é bom mas pelo valor q paguei valia mais a pena comprar 2 ventiladores ou investi mais um pouco e comprar um ar de parede!
9520,0,"Sai pouca água... para encher um copo demora, uma jarra então... nem pensar em encher la... levaria meia hora..."
7249,4,Eu amei o produto recomendo pra todos independente da idade pq ela é boa pea todos que for  usar
1792,4,"chegou completo, e 8 dias antes do prazo sempre compro no site das americanas e nunca tive problema com nada"
7715,0,"Comprei o celular, entrega rápida, tudo perfeito até abri a caixa, quando liguei o celular não funcionou, entrei imediatamente no site das americanas e pedi troca do produto, até ouvir uma pessoa pra colocar para carregar, assim fiz, no mesmo dia chega o rapaz da coleta, não tive tempo para testar o celular, não devolvi e me arrependo amargamente, pois vou dormir o celular está com 100% da bateria quando acordo e vou ver, sem estar com nada ligado, digo sem a internet ligada, está com 60%, imaginem quando usar, uma péssima compra. Esta é a minha experiência, a bateria do meu 4s dura mais do que a do meu recente 6s 128gb. Vou ver o que consigo fazer afinal é um produto caríssimo . Portanto um alerta, não façam como eu, seu aparelho chegou sem carga, devolva, não queria fazer teste. Obrigada"
7212,4,"Sem dúvida uma evolução nos brinquedos, já vem com o Jarvis incluso e Android 7.1"
194,3,"Gostei muito, ponta desliza facilmente pelo papel e a cor é linda."
4476,4,Recebi  o produto antes do produto.a lojas americanas foi muito atenciosa comigo em relaçao a troca de voltagem  .
6943,2,"O celular e muito bom,mais queria deixa um avizo,a transportadora não é confiável pois mim entregaram o celular sem a nota fiscal,e pelo que pude perceber a loja tinha mandado a nota do lado de fora da caixa mais eles tiraram a nota fiscal do produto,pés somos entregadores."
7686,4,"Excelente produto, muito confortável. Atendeu as espectativas."
3186,3,"aparelho muito bom e bonito , perfórmace excelente"
5282,0,"Fiz a compra no dia 05/12/2017 pela loja virtual Americanas, o número do pedido é 02-657015848, deste Relogio Smartwatch Dz09 Touch Bluetooth Dourado, o produto foi entregue no prazo estabelecido, entretanto este relógio que comprei e paguei mais um ano de garantia estendida, veio com defeito, pois o relógio não ligava, fiz a reclamação formalizada pelo site da Americanas requerendo a troca do produto, recebi um e-mail através do parceiro Conect Magazine que forneceu a venda do produto, me orientando a enviar o produto para a Conect Magazine, sobre o código de postagem 968861025, afirmando que quando o produto retornasse, eles iriam substituí-ló por outro. Fiz a postagem nos Correios em 14/12/2017, mas não obtive nenhuma resposta até então da Conect Magazine, recebi um e-mail da Americanas em 22/12/2017, questionando o que eu achei do atendimento do parceiro e se meu problema foi resolvido, coloquei que não havia sido resolvido, recebi um outro e-mail da Americanas, dizendo que eles iriam abrir um novo atendimento e que eu deveria aguardar uma resposta em dois dias, toda via não obtive nenhuma resposta. Hoje 01/01/2018 recebi um novo e-mail da Americanas questionando sobre se meu problema foi resolvido, disse que não, recebi um novo e-mail nesta mesma data de hoje 01/01/2018, me dizendo que um novo atendimento irá ser aberto e para aguardar dois dias úteis, porém não recebi resposta alguma.  Espero que após esta reclamação que já foi formalizada,alguém me devolva um feedback!"
1612,4,"Excelente compra, produto de ótima qualidade! Recomendo a loja Lcg eletro, atendimento 10! Mariana"
2382,3,Gostei muito do produto... produto LG é minha escolha sempre...
6683,0,"A maquina veio com defeito, entrei em contato mas ninguém me retornou, já se passaram 2 meses."
1600,4,"Excelente compra, produto de ótima qualidade! Recomendo a loja Lcg eletro, atendimento 10! Mariana"
4044,3,"Já rodei 12.000km em 2 anos na cidade e rodovia e nada a reclamar, ando sempre com a calibragem recomendada no manual, alinhamento e balanceamento em dia (8.000km). No meu ASTRA roda tranquilo, sem barulho, desgaste irregular e ressecamento. Não é um MICHELIN, mas pelo preço, entrega além do esperado. Com certeza melhor do um XING LING qualquer. Recomendei pra minha mãe e irmão esse pneu."
7769,2,"Usei uma vez só, ainda não dá para avaliar bem, mais gostei. A única coisa que achei estranho foi a embalagem que não veio a mesma da foto que comprei, o vidro veio todo dourado com tampa dourada, sendo que o que comprei foi amarelo com tampa marrom, mais tudo bem, deve ter mudado a embalagem. Como já usei antes, fico em dúvidas se é o mesmo. Eu acho que deveria ter uma notificação de mudança de embalagem na hora de vender"
